id	label	fmqg	zmqg	total	crowd9	fmqg	zmqg	crowd3	crowd_labels									data
4028	-1	8	1	9	-1	3	0	-1	0	0	0	1	0	0	0	0	0	接到中国人寿电话推销保险，当我提出质疑半年内在两次电话推销同一个人是否违规，对方竟然很生气的问我谁说的，我们是正规公司blabla……正因为你们是正规公司，你们是不是应该遵守监管规定呢？可惜没有记下来电人工号，不然就冲这态度，也要投诉到底！
4029	-1	8	1	9	-1	2	1	-1	1	0	0	0	0	0	0	0	0	三星手机真不靠谱，随机过滤掉我一半的短信。今天重新用回Nokia，感觉真好!
4030	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	说实话，保险行业的人我都不敢恭维，卖给你的时候恨不得一天一个电话，买了之后一年都不带搭理你的，除了通知交保费以外。国外的保险人怎么样我不知道，中国的保险业务员大部分是XX（请自行想象）。
4031	-1	8	1	9	-1	3	0	-1	0	0	0	0	1	0	0	0	0	保险业骚扰全国人民。
4032	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	坑爹的新华保险忽悠老人家。
4033	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	今天遇见个大姐，我好好的停路边，她倒车居然不看后边，我狂按喇叭，然后还是顶到我车上了。。。虽然她全责，可我真不想请假跟她定损走保险去呀，想想都麻烦。。。这种2把刀真是躺着都中枪。。。
4034	-1	7	2	9	-1	2	1	-1	1	0	0	0	0	0	0	0	1	宁可不买后悔不能买了后悔。新手机五天出了两次问题。第二天就已经换机一次了。无论是系统不成熟还是手机本身硬件有待修复。这手机都在各种和我作对。不想面对现实都不行。苹果成为街机是有原因的。三星降价快也是有原因的。总之在你没有足够驾驭能力的情况下不要轻易尝试新事物是对的。小瓶盖子。
4035	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	连续给三间不同的保险公司培训三种不同的骗人买保险的手段，其实我觉得从事保险业就相当于做非法传销!天很冷，很想家。
4036	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	中国的保险业是，好话说尽，坏事做绝，望大家买保险三思而行，北京的需要它们时，它们耍赖，像它们真是给政府和百姓雪上加霜，望保险业的巨头们三思。
4037	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	太平洋保险没有代步车，不好！
4038	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	我为什么不买那只水头那么好的翡翠贵妃镯啊我好后悔好后悔…
4039	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	1	0	0	我又弄了个玛瑙手镯，跟我的玛瑙串珠颜色相似，我喜欢的粉色东湖玛瑙一直没见过实体，好不容易看个接近粉白的却太大了，我的手能不这么细吗鼠狼Sun 不是黄曙光呐 玉萍啊妹妹妹妹 就差玉镯或翡翠你们懂得。
4040	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	苏宁易购买了个三星GalaxyⅢ，两天就坏了，一查，主板坏了。要换机。猛然发现没发票。一问客服，尼玛发票贴在了快递包装袋上，姐姐拿到手就扔了。。。苏宁还不补开。结果买了两天坏掉的手机只能修了。。。擦你妹，发票贴在快递包装上面还不讲。
4041	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	机动车保险高保低赔 霸王条款难铲除！你说，你说，你让我们老百姓怎么办呀？？？我算明白了，老百姓怎么着也只能是孙子！跪求：找到了问题，请你一并给出答案好吗？
4042	-1	7	2	9	-1	2	1	-1	0	1	0	0	1	0	0	0	0	沈阳万余辆车遭冰雹砸伤 保险公司损失1500万 http://t.cn/amNK0Z （分享自 条新闻）这冰雹也太给力了吧~
4043	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	才用了这么几天三星9300，刚开IPAD来看，居然觉得好模糊，一定不能小盆友看手机了！太恐怖！！
4044	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	三星你丫的广告真恶心，破手机那么丑，傻逼才买星手机 我在:http://t.cn/zW0vhbq。
4045	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	0	1	0	淘宝退运费险制度太有问题了！！！保险公司胡闹，淘宝也陪着它胡闹啊。。。真心希望你们好好研究一下！！！
4046	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	一针见血！翡翠定价极不透明，这就保证了商家可以蒙骗一部分不懂行的人的钱，商场里的翡翠标明价钱，但是又贵的离谱。
4047	-1	6	3	9	-1	1	2	1	0	1	1	0	0	1	0	0	0	辰th:我注意过，即便是那些平时口口声声说保险是骗人的人，在自己或家人发生灾难的时候，比如生病、死亡、车祸、火灾等，还是不禁会想：有保险就好了
4048	-1	8	1	9	-1	2	1	-1	0	0	1	0	0	0	0	0	0	倒霉啊。不要保险公司了，我困了，明天自己出钱修。回家，晚安！
4049	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	果不其然，R回去不到1个月，电话我。说给其丈夫做保险的是个骗子，丈夫的医疗费一分不能报销，她要起诉骗子，没有办法工作，她认为自己这种状况也不可能还大家钱了。
4050	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	难怪 大家 都不相信保险
4051	-1	7	2	9	-1	2	1	-1	0	1	0	1	0	0	0	0	0	"手机又送去换屏了.尼玛,就洗了个澡而已,换个主板又再换个屏不等于直接全换了嘛.这三星得娇成啥样啊!"
4052	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	每天接无数骚扰电话基本都是中国太平啊啥的 我发现这些保险公司好恶心，你凭什么打我电话啊，不怕人讨厌的，好恶心 这些无数的所谓的大公司！你越打的多我越不买你的。
4053	-1	8	1	9	-1	2	1	-1	0	1	0	0	0	0	0	0	0	从目前看，中国的保险公司有一家算一家，全是无耻的骗子和抢钱的混蛋。从今天开始，绝不买任何保险公司的产品。
4054	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	1	0	0	0	听完我国养老保险金现状，我吓出一身冷汗。后联想到，为了国家的可持续发展鼓励生育二胎真是刻不容缓啊。。。我们自己的养老保险账户是空账运转，老龄化加剧，现行保险费征收不理想，没有足够的下一代将来我们老了国家能支付我们这么多人的养老保险吗？
4055	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	平安人寿保险那个客服好讨厌。我爸让我帮他查保单余额。说了一堆。她又让我爸接电话。我就说我爸没空。然后她居然直接挂了。
4056	-1	7	2	9	-1	3	0	-1	0	0	0	0	0	1	0	1	0	要不说养不起呢，再这么整下去，俺们的养老保险那是肯定不靠谱啊。
4057	-1	7	2	9	-1	3	0	-1	0	0	0	1	0	0	1	0	0	安华保险公司的老板纯粹诈骗。
4058	-1	8	1	9	-1	2	1	-1	0	0	1	0	0	0	0	0	0	姐啥也没干。。。睡了个午觉。。。醒来手机就关机开不了了。。。这叫什么事儿啊！苹果太破了！以后买三星！
4059	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	三星的手机真不怎么样，倒是广告每一次都还挺好看～
4060	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	什么他妈合作医疗，还交他娘啥钱哪，花1074保险177块，还不够劳神呢，坑爹。-1
4061	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	手机掉到水里面电池遭咯，换咯个电池，这块原装三星勒就报废咯，棒子国的东西太歪咯!
4062	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	推销保险的好烦啊。。。尤其是推销意外伤害保险的。电话里各种假设你中了意外的话，他们如何赔险。你才中意外呢。。。你全家都中意外！！！
4063	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	医疗保险真是坑人啊~~~
4064	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	在一家保险公司买了十万元的保险，今天收到保险公司书面通知，账上就剩三万七千元了，把客户的钱理成这样，年年管理费一点都不误的扣，保险公司比跟强盗没区别，比强盗还黑。黑了百姓，肥了自己！
4065	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	保险公司你伤不起啊。
4066	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	买了两个月不到的三星手机正常使用就没了声音，真是塑料垃圾，再碰到浦东百脑汇二楼最西面的那家专卖三星的无赖黑店说不保修，还口吐脏话，这种没有素质没有教养的奸商平生第一次碰到，提醒大家小心那家黑店。
4067	-1	8	1	9	-1	3	0	-1	0	0	0	1	0	0	0	0	0	人寿保险:真TMD是坑人的保险！
4068	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	每天午休都要被乱八七糟的电话吵醒，卖保险的，卖房的，真讨厌，不知道现在是午休时间吗。
4069	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	抵制包庇贱人的永安保险
4070	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	三星galaxy系列手机，越来越难看了，本来今年还期待4呢，看来只能换其他的了。
4071	-1	8	1	9	-1	3	0	-1	0	0	0	1	0	0	0	0	0	手机更新的结果、啥软件系统都没有了又要慢慢下载...我不想要苹果了、我要三星！！！
4072	-1	8	1	9	-1	2	1	-1	1	0	0	0	0	0	0	0	0	坑爹啊，农民工伤不起啊，老子在也不买三星手机，l垃圾9300.花我几百大洋！~[泪俊威-
4073	-1	8	1	9	-1	2	1	-1	1	0	0	0	0	0	0	0	0	现在的保险公司就是差劲，工作效率低!给这办了快一上午，事还没办完员工可去吃饭了。上帝还饿着肚子呢！！
4074	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	换了巨难看的三星。。。被卖手机的坑了又T T。。赶紧高考完换吧。
4075	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	保险什么的最坑爹了。
4076	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	三星手机果然很垃圾 信号不好 上不去网 等我有下个手机的时候 我一定会把这个手机摔了 以此泄愤 从今以后我都不想使手机了 我想把你踩在脚下踩碎。
4077	-1	6	3	9	-1	3	0	-1	0	0	0	1	0	0	1	0	1	破三星，烂三星，后盖标志“G”不知什么时候卷起一个角，掏手机把指头划破，我的血债啊。该死拍照半天都不能对焦，拍了好久，模糊不清。
4078	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	中美大都会的保险销售真是让人讨厌到无以复加，从九月初就打电话骚扰我，原来还好是白天，现在居然晚上也打。
4079	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	现在的翡翠价格贵的离谱，连价都不敢问了，几万的还有心坎坎，十几万的还有点希望，几十万的就一声“嗯，不错”，上百万的“噢”一声，千万的直接走人。
4080	-1	7	2	9	-1	1	2	1	1	1	0	0	0	0	0	0	0	千万不要用三星的手机，用过了三星对别的手机就只有一个感觉：好小。而且除了“大”也没有别的优点了。。
4081	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	TMD我想不明白为什么公积金，社保那些工作人员就这么牛叉呢，态度就这么恶劣呢？貌似这些保险基金都是公司和员工的钱吧？不是你家也不是国家出的吧？怎么好像我跟你借钱一样的态度呢？没这些保险基金的各位大哥大姐去哪工作呢，就这点水平和素质？
4082	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	阳光保险非常不靠谱，不是协助客户处理事，反而是制造困难。这样的保险公司还能存活。
4083	-1	8	1	9	-1	2	1	-1	0	1	0	0	0	0	0	0	0	续说昨日车被撞事件，今日准时到对方保险公司定损，那真叫一个损。损耗了我两个多钟头，损伤了我过节的兴致。总结一下：态度冷漠、动作极慢、手续繁琐。出门就急冲冲地对撞我车者大声说了一句：“哥们，赶紧换家保险公司吧！”
4084	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	上周五我爸急吼吼地电话我要身份证复印件，说要马上投个保险。幸亏在老翠 的帮助下，终于认清了保险销售忽悠了多少，决定不投了。诓骗老人的养老钱，这些销售良心上过得去吗？
4085	-1	8	1	9	-1	2	1	-1	0	1	0	0	0	0	0	0	0	估计保险公司陪那点钱，还不够运费的。
4086	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	真麻烦，办个保险手续真他妈的烦。下礼拜再去吧。烦死了。 我在#畅柳园# http://t.cn/zj5aFDu。
4087	-1	8	1	9	-1	2	1	-1	1	0	0	0	0	0	0	0	0	现在的保险坑爹的多。 《央视曝平安车险违规违法条款》 (来自 条新闻) http://t.cn/zOupVnd。
4088	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	0	0	1	保险等于陷阱？？？太可怕了！还是要靠自己了解比较保险啊！！！
4089	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	坑爹的太平洋保险公司，尼玛。大家听好了，千万别买它的保险，坑蒙拐骗，损害保险业的名声。
4090	-1	8	1	9	-1	2	1	-1	1	0	0	0	0	0	0	0	0	买个三星手机说是有16g的内存，买来却只有10g，好坑爹呀！
4091	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	怎么这么久了还没有给我转移档案、社保、公积金和商业保险？效率不敢恭维啊。
4092	-1	7	2	9	-1	3	0	-1	0	0	0	0	0	0	1	0	1	三星手机真是太难用了！！拿着它连社交网络都不想刷了！正好戒掉。
4093	-1	8	1	9	-1	3	0	-1	0	0	0	0	1	0	0	0	0	终于被卖保险的忽悠动了。
4094	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	1	0	0	0	难得大冷的天我从床上爬起来跑去修手机，结果尼妈都去陪训了。再次真心后悔买三星手机。
4095	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	等下次手机签约一定要签iphone。三星是挺好用，就是电池太不给力了。现在一天充两回，我晕。
4096	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	保险绝大多数都是骗人的，提醒家里的老人谨慎购买。
4097	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	以后打死也不能买平安的保险。奶奶的。太不靠谱了。。
4098	-1	8	1	9	-1	3	0	-1	0	0	0	1	0	0	0	0	0	奉劝要保险的和已经做了保险的各位还是选择大公司吧，这种低效恶心的保险公司给大家带来的只能是无尽的麻烦！
4099	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	这男人是真的疼他老婆，可恨中国的医疗保险太畸形！
4100	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	卖保险的真能忽悠，听得我头疼！
4101	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	买过一次平安电话车险，今年换了家别的公司的。结果执著的中国平安的保险推销员，不畏讥讽，死皮赖脸的每天电话骚扰，周末也不放过。以后再也不敢用中国平安的产品啦。以后买保险、汽车.的时候，一定要留个假电话号码。
4102	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	手机换回Iphone了，可用过sony和三星的，苹果屏幕的显示精度实在太差了，超级不喜欢。
4103	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	三星屏幕真心要差一截。
4104	-1	7	2	9	-1	3	0	-1	0	0	0	0	0	1	1	0	0	╮(╯▽╰)╭反正我是不明白三星Galaxy系列的手机除了没想象得重之外还有什么优点，价位跟街机疯差不多耗电也厉害用户体验也一般没想象中得好，为什么有这么多人愿意用三星呢？难道是怀着对三星堆最原始的热爱？好吧我承认这是个不好笑的冷笑话。
4105	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	"麻痹,手机又出问题了,一晚上没动它,早上看手机发现开不了机,换电池也开不了机,连电脑也开不了机,结果问度娘,都说是CPU烧了,维修得1000大洋阿,这是个莫比机子阿,用得真叫人蛋疼不已阿,三星的机子真是差阿,#三星i9300#"
4106	-1	7	2	9	-1	2	1	-1	1	0	0	1	0	0	0	0	0	但是他说的是真话，社保就是个庞氏骗局，保险什么都是，到时候你货币贬值，使其负担接近为0，这是必然的。
4107	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	"MB,老子以后再也不买三星手机了！！！以此为证！"
4108	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	1	0	0	窝再也不在洗澡的时候刷微薄了!!!尼玛手机掉水里了啊T^T还好没坏←_←三星烂机子就是好3。
4109	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	1	0	0	现在的htc手机已经不行了，系统更新比起三星等手机产商真的很慢。同时手机使用内置电池的形式可以使到手机可以做的更薄，可是体验体验上会大受影响，特别是电池出问题后，不知道怎么换电池。
4110	-1	7	2	9	-1	2	1	-1	1	0	0	1	0	0	0	0	0	一直很佩服为什么有那么多人fan三星的手机。。 这屏幕“霉”得一塌糊涂啊。
4111	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	0	1	0	极品翡翠的绿又高贵又明艳…可是尼玛都是天价…真不懂翡翠为什么这么贵，没几千别想买稍微看的上眼的…真心让人没兴趣…
4112	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	尼玛 手机又成板块机了 三星也不给力啊。
4113	-1	8	1	9	-1	2	1	-1	0	0	1	0	0	0	0	0	0	搞不懂三星粉啊，不能塞进裤子口袋的手机还能算手机么？
4114	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	1	0	0	0	中国平安保险！我求求你们别给我打电话了，我真不买你们的保险。 我好说、歹说、投诉都没效果，只好求你们放我一马了，摆脱！大家都是做服务业的，给个面子呗。
4115	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	江郎才尽，说保险的事情了！保险产品不让人讨厌，让讨厌是保险公司的用人制度。
4116	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	保险从业人员你真的伤不起。
4117	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	这辈子都不买平安的车险了！怒火中烧！三台车同时报保险，中华10分钟就到，人保15分钟！平安保险现在已经40分钟了，人还没过来！下着大雨，在路边等待的滋味！气死我了！安保险商城。
4118	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	我觉得吧，可能是我真的干不了这个行业，保险啊保险，烦死人了！！
4119	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	02195512骚扰电话，中国平安，推销什么保险。恬不知耻，无休无止！你大爷的！下次再来电话直接骂战。见过无耻的，没见过这么无耻的！
4120	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	温州数码城买的三星i92200（水货），第一次笔试坏的，在我的强烈要求下换了，给我第二次手机有病毒，问店家说是查毒软件的问题，给我刷了下机，今天早上起来发现手机开不起来没电，但是一会儿又自动开起来了，为了这破手机不知道跑了多少趟，我很想知道数码城都这样做生意的吗，欺骗消费者山那点事。
4121	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	漫长的一周。真可谓鸡飞狗跳。搞得我夜夜噩梦。神经衰弱。这破人情总算完事了！以后谁要在和我提保险，我就和谁绝交。卖保险的都是狗皮膏药，不要脸呀不要脸！！！
4122	-1	8	1	9	-1	2	1	-1	0	0	1	0	0	0	0	0	0	昨晚，第一次雨雪天气出事故，六年的恶劣天气无事故记录被终结，关键是，走保险比他妈撞车还烦人，撞车只要一秒，走保险用了七个小时，妈的！
4123	-1	8	1	9	-1	2	1	-1	0	1	0	0	0	0	0	0	0	我姐被保险公司洗脑了，从昨天一直推销到现在，欲哭无泪……看来我不买她不会罢休。今天生日她一直说意外啊大病啊好不吉利。痛苦。
4124	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	0	0	1	三星手机都不能关快门声音的啊！肿么可以这样，受不了啊！关键你不能关你轻点呐，咔嚓咔嚓的，真是生怕别人不知道你在拍照。
4125	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	我现在挺讨厌平安保险，尤其是办了电话保险后，谈不上什么服务。
4126	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	中国移动订制手机三星I9008 真他妈扯淡！！！三星去死吧，中国移动都去死！操！操！操！
4127	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	提醒三星i9300用户，最好弄一个既能护前边又能护后面的手机壳，因为它真的不巾摔，屏级容易坏，除非你的手机永远别掉在地上！今天坐公交车，被别人撞到手，手机掉在地上，旁边屏就坏了，郁闷死了！哭～～～～沐夏i @
4128	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	意人寿 再不许给我打电话推销保险！你们再骚扰我小心我去保监会投诉你们！
4129	-1	8	1	9	-1	2	1	-1	1	0	0	0	0	0	0	0	0	老公买了个不菲的镯子给我，不担心是假货，但担心买贵了毕竟都不懂翡翠呢！
4130	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	医疗保险以及唯利是图的黑心医院，还有那些精英当政医疗机构带领给老百姓的就是全民健身，大家都积极的锻炼身体。因为大家都得不起病！FUCK。
4131	-1	8	1	9	-1	2	1	-1	1	0	0	0	0	0	0	0	0	福人寿 好像现在市面上只有一家保险公司一样，而且服务态度其差！强烈要求大家千万不要买这家的保险，要求退钱！明天就要！！！
4132	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	唉，这友邦保险和支付宝都够坑爹的。
4133	-1	8	1	9	-1	2	1	-1	0	1	0	0	0	0	0	0	0	一个老龄化社会这个比例真可悲。形式上男女平等，城镇巨额房贷，养老保险缺失的结果。日本女性就业率拉低。中国孩子不好养，城市房价收入比过高，生活没有医疗保障，造成很多双职工家庭和人民巨额的存款。
4134	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	0	0	1	还能更坑爹点么，三星你就做做2000块以上的手机吧。
4135	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	躺在床上看微博，手机没拿稳，直接打在脸上，痛惨了。这就是大手机的缺点。三星I9220。
4136	-1	5	4	9	-1	2	1	-1	0	0	1	0	0	1	1	0	1	60手机卫士 强！！！1000多个标记-广告推销！本来不打算接的，好奇是推销什么的！结果是某某保险公司的！气愤！！于是我也标记了一下！ 我在:http://t.cn/zW8fULt。
4137	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	哎，真的忍不住吐槽苹果了，在iphone 专卖店里竟然出售三星的手机，在iPhone5首发那天店门口竟然连一个人都没有。苹果公司要是再不想点新创意，那么乔帮主一手建立起的苹果大国，就真的没救了。
4138	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	1	0	0	0	没想到还有这么不讲公德的人啊，也难怪三星手机的确诱人。
4139	-1	8	1	9	-1	3	0	-1	0	0	0	0	1	0	0	0	0	什么烂手机，就从手上掉地上手机就没用，这什么质量。也太差了吧。什么卓然天成，为你而生。一派胡言。三星维修部挤满了维修这手机的人，amsungApps官方微博 你不觉得要给我们个说法吗，为何质量这么差。
4140	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	主力又挖坑埋入了（空头陷阱），保险股就是混蛋，以后大家都别买保险了，尤其中国平安（601318）混蛋中的混蛋。
4141	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	卖保险的能不这么粘人的烦吗 讨厌。
4142	-1	7	2	9	-1	2	1	-1	1	0	0	0	0	0	1	0	0	保险公司太烦人了！！！
4143	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	养老保险也是个庞氏骗局，总有撑不住的那天的。
4144	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	最近总是接到保险公司的电话真的是太烦人了，挂了还三番五次的打，说了不买还是打。
4145	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	1	0	0	0	原来保险都是骗人的。各种理由让你自己买单。
4146	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	小房东这才转成保险业务员没几天，就开始拿我练手，开始给我推销保险了，真TMD烦人，又添了件麻烦事，每天还得和她周旋。
4147	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	三星手机的趋势一目了然。。。我那么小的破手机真是太太自卑了有木有！！oey_葉家蓓蓓 开陌上丶。
4148	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	我最最最最讨厌保险公司的这种250的会议模式了！
4149	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	坑爹啊！咒诅这种保险公司的广告，以后不敢不买保险了：）
4150	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	刚买完pad，手机就掉马桶里了。想换个大屏幕的，可以显脸小。但是不喜欢三星，不喜欢htc，不感冒水果的手机。想买谷歌的，但是不会用淘宝。次奥，安卓系统不熟悉，次奥。
4151	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	保险再教育真烦人！！！
4152	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	我真心觉得苹果地图恶心！害我在泰国走了好多弯路！伤心！隔壁的妞用三星，愣是唰唰唰的好用啊！
4153	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	小米真是让人失望，买个手机给打仗是的，现在只有放弃，选择三星，可恶的小米……
4154	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	0	0	1	如果要是国产的我还是不建议你买的，魅族的参数虽然很高。但是魅族的机子的发烫现在极其的严重！如果要是小米！那就更不用说了。论参数那绝对的牛B 但是要论别的来说，我还是不建议你考虑小米的，小米的手机从出来的那一刻就没有售后，所以理所当然了！你要2000元以下的，三星，摩托都有！可以考虑！
4155	-1	7	2	9	-1	2	1	-1	0	1	0	0	0	0	0	0	1	保险公司就是一占便宜没够，吃亏难受的玩意儿。高管还拿着上千万的年薪，真好意思。
4156	-1	7	2	9	-1	2	1	-1	0	0	1	0	0	0	0	0	1	肯定要转起来，新华保险坑人。
4157	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	中国的保险真是骗人的东西，投保3年，账户金额还不到我交的保险费的一半。
4158	-1	8	1	9	-1	3	0	-1	0	0	0	0	0	0	0	1	0	学校的信号干扰器，你拆不拆，我家离你五百米你都凑热闹。苹果手机，你信号能给力些吗？你要知道我是抛弃三星盖三选择你，不能这样陪伴我。
4159	-1	6	3	9	-1	2	1	-1	0	1	0	0	0	0	1	0	1	刚看了央视的每周质量报告：车辆因暴雨发动机进水不负责理赔，保险公司都是吃屎长大的！一到要上保险时候一个个跟孙子似的天天打电话骚扰车主，到用到你们的时候了一个个跟缩头乌龟似的！中国的保险就这点气节！你们也配叫爹生娘养的人，畜生更配你们！
4160	-1	8	1	9	-1	3	0	-1	0	0	0	1	0	0	0	0	0	一上午收到各种保险推销，尤以信银行用心奉献 这个恶劣！我这个手机未办过中信任何业务，仅仅是上周在重庆好吃街中信银行买过一张国驻华大使馆 签证服务电话卡被要求登记手机号，原来他们就是为推销银行产品用的， 英豪 哲鑫 是这样的吗？
4161	-1	5	4	9	-1	1	2	1	1	0	1	1	1	0	0	0	0	前几天买了个三星i929手机、买了回家第一天就有点后悔、觉得屏幕分辨率有点低、且网上的价格比店里要便宜一千多块，第二天回到店里找店员沟通想换成iPHONE ，店员和他们领导沟通不同意，我只有祈祷这手机在7天内出现故障，果然第四天就出现问题了最后成功退换。运气好啊！店员还建议我去买张彩票。
4162	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	“撤退侨民的果断行动带来的赞誉并不能掩盖中国企业一败涂地亏损的窘境。保险覆盖率低在媒体口中是国企缺乏风险管理意识的明证，但这也仅仅是表面现象。更值得思考的问题是……”
4163	-1	9	0	9	-1	3	0	-1	0	0	0	0	0	0	0	0	0	别人都他妈的看流星雨的。看电视的。嗨到不行，我只能对着这个破手机发呆，头大。尼玛，以后我在也不买三星的破手机了，维修人员还很有理的说，很多问题都是像你这样的， 像你妹啊，无语了 ，超级无语了。
